id,oplocdistrict,industryphy,industryco,opscope,enttype,enttypeitem,state,orgid,jobid,adbusign,townsign,regtype,empnum,compform,parnum,exenum,opform,venind,enttypeminu,protype,oploc,regcap,reccap,forreccap,forregcap,congro,enttypegb,opfrom_year,opto_year,diff_year,oploc_freq
beb4aaaa89e0a0ae5da35a04bb6f2c13f7ba6e1a2cc70e95,202,5,327,1,1,1,2,16,96,0,0,1,4,1,2,1,14,3,1,2,2433,10,0,0,0,0,1,2018,1970,0,1
216bd2aaf4d07924acfbc30ca5b3b937e62300d2482c932a,203,16,247,1,6,32,2,48,61,0,0,1,20,1,2,1,1,3,27,2,1983,100,0,0,0,0,53,2020,1970,0,18792
f000950527a6feb684a4a1834bc09a886b678fc0ef24180b,200,17,137,1,6,24,2,1,255,0,0,1,3,1,2,1,1,3,1,2,1983,712250,712250,0,0,0,41,1998,1970,0,18792
216bd2aaf4d07924fc234777cbb63c02eddfd39940a00915,203,16,265,1,6,9,2,48,157,0,0,1,100,1,2,1,1,3,1,2,1983,1000,0,0,0,0,14,2019,1970,0,18792
d8071a739aa75a3b2e6c16a8f0786ade83f74d4a58d87e0d,207,16,248,1,6,32,2,50,64,0,0,1,3,1,1,1,1,3,27,2,1983,500,0,0,0,0,53,2020,1970,0,18792
da8691b210adb3f6fc0a06a15cae9a261a549b02a0d5e3dd,207,5,314,1,1,1,2,4,307,0,0,1,20,1,2,1,14,3,1,2,4288,50,0,0,0,0,1,2020,1970,0,1
da8691b210adb3f6254fa52136d79f6a8318aaed870055ec,207,5,327,1,1,1,2,32,79,0,1,1,10,1,2,1,14,3,1,2,3076,50,0,0,0,0,1,2018,1970,0,1
d8071a739aa75a3b283277b98b017d5af699b149f8eed96c,200,5,18,1,6,29,2,50,255,0,1,1,0,1,2,1,1,3,1,2,1983,50,50,0,0,0,49,2009,1970,0,18792
82750f1b9d122350aba0b7e4d23c96a9833a57d4701faa1a,208,10,109,1,6,32,7,62,217,0,1,1,4,1,2,1,1,3,27,2,1983,50,0,0,0,0,53,2015,2035,20,18792
da8691b210adb3f6a02140fea47855a41881852a9394bc61,207,5,316,1,1,1,3,70,222,0,1,1,20,1,2,1,14,3,1,2,4091,50,0,0,0,0,1,2018,1970,0,1
59b38c56de383683496e3c05a3a1739ca58fc97becdfe59f,200,17,99,1,13,11,2,43,104,0,1,1,10,1,2,1,1,3,12,2,1983,150100,27839,0,0,0,23,2014,2024,10,18792
f000950527a6feb6939f84ea1ceef29f84021ad01b65974f,203,17,119,1,14,27,2,48,294,0,0,3,4,1,2,1,1,3,26,2,1983,10,0,0,0,0,48,2016,1970,0,18792
f1c1045b13d183290c51d349a16792ecd5b914de5d70eed6,225,5,317,1,1,1,2,11,139,0,1,1,20,1,2,1,14,3,1,2,1111,100,0,0,0,0,1,2016,1970,0,1
743e550a617316d5fe4c6a7a7e6f6dfa53f23cec6297244e,208,5,318,1,1,1,2,49,73,0,1,1,4,1,2,1,14,3,1,2,3347,10,0,0,0,0,1,2020,1970,0,1
216bd2aaf4d0792407d8dc001eafc81e91ca260699f92c7f,203,10,100,1,6,9,2,48,61,0,0,1,3,1,2,1,1,3,1,2,1983,70,0,0,0,0,14,2020,1970,0,18792
f000950527a6feb66f47fca97c823a463c63b15996796ee2,202,16,214,1,6,29,2,43,385,0,1,1,4,1,2,1,1,3,1,2,1983,2000,0,0,0,0,49,2016,2066,50,18792
59b38c56de3836831c11b185af83d124a4806dade930c43d,202,16,265,1,6,32,3,43,67,0,0,1,5,1,2,1,1,3,27,2,1983,100,0,0,0,0,53,2019,1970,0,18792
59b38c56de383683326c1be1759bb50be894be7665843c74,202,5,18,1,6,32,2,43,67,0,0,1,13,1,2,1,1,3,27,2,1983,100,0,0,0,0,53,2019,2069,50,18792
755db3b5c5f74eb4dacca7bf886481918889d04b4988ef34,223,5,327,1,1,1,2,34,369,0,0,1,2,1,2,1,14,3,1,2,956,15,0,0,0,0,1,2019,1970,0,1
755db3b5c5f74eb4c917ac483ddf832f5be065122ff32b9a,223,5,327,1,1,1,2,34,369,0,0,1,2,1,2,1,14,3,1,2,3837,15,0,0,0,0,1,2019,1970,0,1
82750f1b9d122350efd5967bdf40882c97dbd49b1215b838,208,10,109,1,6,29,2,62,217,0,0,1,2,1,2,1,1,3,1,2,1983,50,0,0,0,0,49,2019,2069,50,18792
47e3664e12f3ce7444bf8f697f1ffaa5fa1f8d55984bb7e8,222,16,272,1,6,32,2,61,40,0,0,1,3,1,2,1,1,3,27,2,1983,200,0,0,0,0,53,2018,1970,0,18792
f000950527a6feb6939dea77a64f203165f5e1788b747660,202,16,272,1,6,32,2,43,385,0,1,1,4,1,2,1,1,3,27,2,1983,500,0,0,0,0,53,2017,2067,50,18792
d8071a739aa75a3b45f56fbc3ee434cf081b85088cd9d1c8,200,14,167,1,13,11,2,50,274,0,1,1,50,1,2,1,1,3,12,2,1983,2002,2002,0,0,0,23,2011,1970,0,18792
59b38c56de3836835fc6815f8e7eb18773a02e174fcb9e9e,200,14,167,1,13,11,2,43,104,0,1,1,5,1,2,1,1,3,12,2,1983,180000,0,0,0,0,23,2015,2035,20,18792
755db3b5c5f74eb438692b62c9fbe1049bbb98f800e279ad,223,5,6,1,1,1,2,34,369,0,1,1,1,1,2,1,14,3,1,2,3477,13,0,0,0,0,1,2017,1970,0,1
216bd2aaf4d079242fc3301731ff493c13e031b8bc607e21,203,13,35,1,6,29,2,48,302,0,0,1,3,1,2,1,1,3,1,2,1983,100,0,0,0,0,49,2019,2039,20,18792
516ab81418ed215d29d5559a7bf6414bdd7f9a9abdafa882,225,5,6,1,6,32,2,3,287,0,1,1,4,1,2,1,1,3,27,2,1983,100,0,0,0,0,53,2017,1970,0,18792
e9f7b28ec10e0470667a608691e51c47b0de02cac7d5dbae,221,5,329,1,6,29,2,44,240,0,1,1,4,1,2,1,1,3,1,2,1983,50,0,0,0,0,49,2018,2068,50,18792
216bd2aaf4d079242080a65ad36b029053eb3f7c4bb110b2,203,16,265,1,6,29,2,48,124,0,0,1,3,1,2,1,1,3,1,2,1983,100,0,0,0,0,49,2019,2069,50,18792
beb4aaaa89e0a0ae15b6b24963d195868cc2e09d68fd139b,202,5,316,1,1,1,2,24,86,0,1,1,2,1,2,1,14,3,1,2,1983,20,0,0,0,0,1,2017,1970,0,18792
755db3b5c5f74eb405416739487558d5e37e9b61d8fc2466,223,5,316,1,1,1,2,35,374,0,1,1,3,1,2,1,14,3,1,2,1983,20,0,0,0,0,1,2018,1970,0,18792
beb4aaaa89e0a0ae4824cc387e21bfa8229cd1e255d23b7c,202,5,327,1,1,1,3,18,80,0,1,1,4,1,2,1,14,3,1,2,1743,10,0,0,0,0,1,2018,1970,0,2
d8071a739aa75a3be2f3a4b8f419087a9d4f3f4df0608b33,207,5,18,1,6,32,2,50,261,0,0,1,5,1,2,1,1,3,2,2,1983,50,0,0,0,0,2,2019,2069,50,18792
59b38c56de38368325256689e8e554924567c88d1a55c365,202,16,265,1,6,29,2,43,67,0,0,1,8,1,2,1,1,3,1,2,1983,100,0,0,0,0,49,2020,1970,0,18792
8f19388cfd6e2b9c579791d7debf182fc3304e67c3d92bc9,221,5,327,1,1,1,2,37,262,0,1,1,3,1,2,1,14,3,1,2,1983,40,0,0,0,0,1,2019,1970,0,18792
f000950527a6feb645416d4f272dc02c3cf927f2a4510271,203,16,254,1,6,32,2,1,228,0,0,1,2,1,2,1,1,3,27,2,1983,10,0,0,0,0,53,2018,1970,0,18792
9c7fa510616a6830ebc4c4d81c03e61cef5816c0e5ee16c2,222,5,310,1,1,1,2,45,134,0,1,1,2,1,2,1,14,3,1,2,2344,10,0,0,0,0,1,2020,1970,0,337
216bd2aaf4d07924991072d464d1391ea38b1bf9add88286,203,16,257,1,6,32,2,48,124,0,0,1,5,1,2,1,1,3,27,2,1983,500,0,0,0,0,53,2019,1970,0,18792
f000950527a6feb6d638613a3d50a0cf6832035f8444d02b,202,16,258,1,6,32,2,43,331,0,0,1,3,1,2,1,1,3,27,2,1983,1000,0,0,0,0,53,2019,2069,50,18792
82750f1b9d12235018c579872b544345dbc32a9096a49c6f,208,16,262,1,6,29,2,62,217,0,0,1,4,1,2,1,1,3,1,2,1983,50,0,0,0,0,49,2018,1970,0,18792
f000950527a6feb6a637b9913e434084e0edea4c40d48a31,202,16,216,1,6,32,2,1,234,0,0,1,4,1,2,1,1,3,27,2,1983,520,0,0,0,0,53,2017,2067,50,18792
516ab81418ed215da4bc0f582b7f197f18b4144a28f43344,225,6,282,1,6,32,2,3,287,0,1,1,4,1,2,1,1,3,27,2,1983,50,0,0,0,0,53,2016,1970,0,18792
59b38c56de383683bede05f0c8e4fe2370d95f620ace3468,200,14,194,1,13,11,2,43,104,0,1,1,10,1,2,1,1,3,12,2,1983,5000,10,0,0,0,23,2012,2022,10,18792
d8071a739aa75a3be0c4e316b28c3ee5acf5e170d94a0190,207,16,260,1,6,29,2,50,261,0,0,1,10,1,2,1,1,3,1,2,1983,50,0,0,0,0,49,2019,1970,0,18792
59b38c56de383683c1f4cfe83405e6509edb97be13d2f4d4,202,17,99,1,13,11,2,43,104,0,1,1,5,1,4,2,1,3,12,2,1983,429200,429200,0,0,0,23,2017,2023,6,18792
f000950527a6feb667e70f76f76f712b90729ec3dcde8cc7,200,16,216,1,10,19,2,1,385,0,1,1,4,1,2,1,1,3,20,2,1983,25000,0,0,0,0,38,2015,2045,30,18792
8f19388cfd6e2b9ce4b36299bc2188477a024ccb4e68593a,221,5,317,1,1,1,2,76,219,0,0,1,1,1,2,1,14,3,1,2,2921,30,0,0,0,0,1,2018,1970,0,2
f000950527a6feb66e5c125cad3a8efb7f414cc8ce7ed1a5,202,16,272,1,6,32,2,43,254,0,0,1,3,1,2,1,1,3,27,2,1983,500,0,0,0,0,53,2018,1970,0,18792
743e550a617316d5be7d821d0c24e82d76375f2dc605f006,208,5,329,1,1,1,2,72,224,0,1,1,5,1,2,1,14,3,1,2,1983,15,0,0,0,0,1,2015,1970,0,18792
f000950527a6feb688545c9e8206f4b012fa5c39ee761412,202,16,265,1,6,32,2,1,112,0,0,1,3,1,2,1,1,3,27,2,1983,8000,0,0,0,0,53,2019,1970,0,18792
47645761dc56bb8cb0f5d5512c5386d9803332253a101903,223,16,260,1,13,16,2,42,392,0,0,1,2,1,2,1,33,3,1,2,1983,10,0,0,0,0,28,2020,1970,0,18792
d8071a739aa75a3b84f553dcbcfd6398bdf979e5055dd756,207,5,18,1,6,32,2,50,261,0,0,1,5,1,2,1,1,3,2,2,1983,50,0,0,0,0,2,2019,2069,50,18792
f1c1045b13d18329f118202e4865ba2dcbf280e3c8cc483c,225,5,322,1,1,1,2,10,131,0,1,1,4,1,2,1,14,3,1,2,378,20,0,0,0,0,1,2017,1970,0,1
f000950527a6feb621066ba8ac55dbd015fa9988788875d0,200,16,258,1,6,32,2,48,385,0,1,1,4,1,2,1,1,3,27,2,1983,100,0,0,0,0,53,2015,2045,30,18792
59b38c56de3836837357558d16db08f3544bc243006541a3,202,17,99,0,13,11,2,43,104,0,1,1,2,1,16,15,1,3,12,2,1983,2400,2400,0,0,0,23,2017,2022,5,18792
ed38190adf12fceb3e093c4d6d918f731f62e4b8170844c7,271,5,316,1,1,1,2,9,349,0,1,1,2,1,2,1,14,3,1,2,1983,12,0,0,0,0,1,2018,1970,0,18792
d8071a739aa75a3b4838b8bd603e8cfc803730405177ab51,207,10,86,1,6,29,2,50,261,0,0,1,3,1,2,1,1,3,1,2,1983,300,0,0,0,0,49,2019,1970,0,18792
59b38c56de3836837d72970dea87bdd4d33580b073dfcbf2,202,17,137,1,13,11,2,43,67,0,0,1,5,1,2,1,1,3,12,2,1983,10,0,0,0,0,23,2019,2029,10,18792
f000950527a6feb63be42c1c1e53c77713f702e9bad16317,207,16,272,1,6,32,2,1,331,0,1,1,4,1,2,1,1,3,2,2,1983,1000,0,0,0,0,2,2017,1970,0,18792
beb4aaaa89e0a0aea12ad9ed85a9c51a8398d45ae830ab78,202,5,318,1,1,1,3,18,212,0,1,1,6,1,2,1,14,3,1,2,1855,30,0,0,0,0,1,2019,1970,0,1
beb4aaaa89e0a0ae05e316144a63087e1b3a3b0bc75eb7f7,202,5,327,1,1,1,2,24,86,0,1,1,2,1,2,1,14,3,1,2,2998,20,0,0,0,0,1,2018,1970,0,1
f000950527a6feb659a2c700d1c9c574266c8119d1302ca2,200,14,167,1,13,11,3,1,385,0,1,1,3,1,5,4,1,3,12,2,1983,3100,0,0,0,0,23,2014,2034,20,18792
f1c1045b13d18329bde587ce5131970191dd9e0507574289,225,5,327,1,1,1,2,52,106,0,1,1,4,1,2,1,14,3,1,2,3627,50,0,0,0,0,1,2017,1970,0,1
743e550a617316d5dc74fe0146ed5cf5ab5a214ffafe171b,208,5,327,1,1,1,2,41,223,0,1,1,5,1,2,1,14,3,1,2,1983,90,0,0,0,0,1,2017,1970,0,18792
f000950527a6feb6ac8578182e3f499cd243c291d9cdf1b4,202,13,35,1,6,29,3,43,331,0,0,1,2,1,2,1,1,3,1,2,1983,50,0,0,0,0,49,2018,1970,0,18792
755db3b5c5f74eb4f3fb453c9b9470ea440beb0367ce8535,223,5,319,1,1,1,2,34,369,0,1,1,1,1,2,1,14,3,1,2,4923,10,0,0,0,0,1,2020,1970,0,15
d8071a739aa75a3b19ae7e507e37727a1b5d617b00512963,207,16,216,1,6,32,2,50,53,0,1,1,4,1,2,1,1,3,27,2,1983,500,0,0,0,0,53,2015,2065,50,18792
d8071a739aa75a3b2273d3a6e923ff59cb416f1899bc0ed1,207,16,261,1,6,32,2,31,382,0,0,3,4,1,2,1,1,3,2,2,1983,500,0,0,0,0,2,2019,2069,50,18792
f000950527a6feb6f7abedaf07452f7bc68e121b129eee84,200,16,257,1,6,9,2,48,385,0,1,1,4,1,2,1,1,3,1,2,1983,1100,1100,0,0,0,14,2014,2064,50,18792
f000950527a6feb622c63b7c71f0b97e6fa3c610add19431,202,14,167,1,13,11,2,43,239,0,0,1,5,1,5,4,1,3,12,2,1983,2160,2160,0,0,0,23,2019,2039,20,18792
f000950527a6feb6bdf44d5ba08438acc7c62e9918a4603b,200,14,212,0,6,29,2,48,226,0,1,1,3,1,2,1,1,3,1,2,1983,10,10,0,0,0,49,2012,2022,10,18792
f000950527a6feb644ec212cff343b4f1265d4c604211614,203,16,265,1,6,32,2,1,159,0,0,1,5,1,2,1,1,3,27,2,1983,100,0,0,0,0,53,2018,1970,0,18792
59b38c56de383683e0955b88cf56036df1c4168386aa98b7,202,17,99,1,13,11,2,43,104,0,1,1,5,1,40,39,1,3,12,2,1983,19705,19700,0,0,0,23,2017,2047,30,18792
4a8fc4f3fb4d8a0fca67182401b3b64c0e15b23143ecab9c,203,5,314,1,1,1,2,57,162,0,1,1,2,1,2,1,14,3,1,2,4566,15,0,0,0,0,1,2020,1970,0,1
f000950527a6feb6dd3fbfdc2e670e4237160e84746db1ca,202,10,109,1,6,29,2,1,114,0,0,1,1,1,2,1,1,3,1,2,1983,50,0,0,0,0,49,2019,1970,0,18792
82750f1b9d1223502e1f9451c5dd83385612cf9ce29fe2da,208,16,272,1,6,32,2,62,217,0,1,1,4,1,2,1,1,3,27,2,1983,50,0,0,0,0,53,2017,1970,0,18792
f000950527a6feb687f791d26af17657872a8e02d0d48464,200,16,222,1,6,29,3,31,415,0,1,1,4,1,2,1,1,3,1,2,1983,100,0,0,0,0,49,2016,1970,0,18792
9c7fa510616a68304e0ca2c91aeab9f8954efcc6f160ceed,222,5,324,1,1,1,2,33,174,0,0,1,1,1,2,1,14,3,1,2,2947,50,0,0,0,0,1,2020,1970,0,1
f000950527a6feb6b03aeb51703e0b4f5ffc3b0ad28b6cde,203,16,259,1,6,32,2,1,228,0,1,1,4,1,2,1,1,3,27,2,1983,100,0,0,0,0,53,2016,2046,30,18792
d8071a739aa75a3b2f421b32e975d5a52938316eda88a1fb,207,16,272,1,6,29,2,50,261,0,0,1,20,1,2,1,1,3,1,2,1983,2000,0,0,0,0,49,2019,1970,0,18792
216bd2aaf4d079241ef174fbce74bb4343890165a9e1bef7,203,16,247,1,6,29,2,48,302,0,0,1,3,1,2,1,1,3,1,2,1983,500,0,0,0,0,49,2019,1970,0,18792
f000950527a6feb6953bf10ec6a125d7d703be5d2b742d1b,200,5,18,1,6,29,2,48,105,0,0,3,4,1,2,1,1,3,1,2,1983,100,100,0,0,0,49,2014,2044,30,18792
beb4aaaa89e0a0aee0e9cdeb874827d29c9908b5dea43144,202,5,18,1,1,1,2,39,149,0,1,1,3,1,2,1,14,3,1,2,1983,10,0,0,0,0,1,2019,1970,0,18792
da8691b210adb3f6978010c3219b5cbe5ff2db1be77a3a20,207,5,327,1,1,1,2,4,307,0,1,1,20,1,2,1,14,3,1,2,1175,100,0,0,0,0,1,2017,1970,0,1
ed38190adf12fceb65253c34c4553e676b91ac3d05ae2a81,200,10,135,1,1,1,2,9,349,0,1,1,1,1,2,1,14,3,1,2,1983,20,0,0,0,0,1,2018,1970,0,18792
d8071a739aa75a3b8e593becec664a73382abfbad53fd988,207,16,265,1,6,32,2,50,261,0,0,1,2,1,2,1,1,3,27,2,1983,500,0,0,0,0,53,2018,1970,0,18792
82750f1b9d1223505154859fabfce102a660f4ab5b3926f2,208,16,260,1,6,29,3,62,201,0,0,1,50,1,2,1,1,3,1,2,1983,4000,0,0,0,0,49,2019,1970,0,18792
59b38c56de383683521a792faf39cc219ebe2d44edc80c11,202,17,99,1,13,11,2,43,104,0,1,1,3,1,2,1,1,3,12,2,1983,100000,0,0,0,0,23,2015,2035,20,18792
59b38c56de383683c291042241579fd02b4e96af1d8d3e57,202,14,212,1,13,11,2,43,67,0,0,1,3,1,2,1,1,3,12,2,1983,10,0,0,0,0,23,2019,2039,20,18792
beb4aaaa89e0a0ae08c30278e69e21b02969d2e11327411b,202,5,18,1,1,1,2,24,104,0,1,1,2,1,2,1,14,3,1,2,1983,10,0,0,0,0,1,2017,1970,0,18792
d8071a739aa75a3bccd50c9bb5457d3909a6301c6048a58b,207,16,262,1,6,9,2,50,261,0,1,1,45,1,2,1,1,3,1,2,1983,1000,0,0,0,0,14,2018,2068,50,18792
d8071a739aa75a3bab022e26dbbedba10bf2336b76e9a129,207,5,18,1,6,32,2,50,261,0,0,1,5,1,2,1,1,3,2,2,1983,50,0,0,0,0,2,2019,2069,50,18792
59b38c56de383683d2eb6c67e7ad817f4aac476055b89778,202,5,320,1,6,32,2,43,63,0,0,1,1,1,1,1,1,3,27,2,1983,100,0,0,0,0,53,2019,1970,0,18792
4a8fc4f3fb4d8a0feb411c48e4121160a162f1048a8e69cb,203,5,316,1,1,1,3,59,354,0,1,1,8,1,2,1,14,3,1,2,4312,50,0,0,0,0,1,2017,1970,0,17
d8071a739aa75a3b80081fb140014adb52eb78548228e560,207,16,265,1,6,32,2,50,261,0,1,1,4,1,2,1,1,3,2,2,1983,5000,0,0,0,0,2,2018,2068,50,18792
9c7fa510616a6830f410837485f3cf043572909dff1a9a1a,222,5,317,1,1,2,2,47,172,0,1,1,3,1,2,1,14,3,1,2,1983,50,0,0,0,0,1,2010,2018,8,18792
da8691b210adb3f68ca2e81573a275ed154e30347d61dd26,207,5,327,1,1,1,2,46,36,0,0,1,1,1,2,1,14,3,1,2,3910,20,0,0,0,0,1,2019,1970,0,1
da8691b210adb3f645432a2d158add018a9df5736bfb1191,207,5,18,1,1,1,2,32,79,0,1,1,5,1,2,1,14,3,1,2,892,10,0,0,0,0,1,2018,1970,0,1
59b38c56de383683174dc4095505c18b43bbd2d74f7faf7d,202,16,272,1,6,29,2,43,67,0,0,1,3,1,2,1,1,3,1,2,1983,100,0,0,0,0,49,2019,1970,0,18792
59b38c56de383683049edfd56548247f2948e52a018f33d7,207,5,322,1,6,29,2,50,261,0,0,3,4,1,2,1,1,3,1,2,1983,100,0,0,0,0,49,2020,1970,0,18792
59b38c56de383683bfa8aa107e762dea3a84249032c7bb3c,202,5,327,1,6,29,2,43,67,0,0,1,3,1,2,1,1,3,1,2,1983,50,0,0,0,0,49,2019,1970,0,18792
f000950527a6feb63caf6cbe19d99ce3b9e044dd01e76fff,203,16,265,1,6,29,2,48,385,0,1,1,4,1,2,1,1,3,1,2,1983,1000,0,0,0,0,49,2016,1970,0,18792
47e3664e12f3ce746bfb4618714a954a5b69d8255a61e8ab,222,10,148,1,6,26,2,61,40,0,0,1,3,1,2,1,1,3,22,2,1983,500,0,0,0,0,44,2020,1970,0,18792
4a8fc4f3fb4d8a0fb696600a475574e12f08cc4ebcc460bc,203,5,18,1,1,1,2,59,260,0,0,1,5,1,2,1,14,3,1,2,1983,10,0,0,0,0,1,2020,1970,0,18792
216bd2aaf4d079242aec6bcae73a27c665f1de69e198bf10,203,10,109,1,6,9,2,48,124,0,0,1,2,1,2,1,1,3,1,2,1983,500,0,0,0,0,14,2019,1970,0,18792
d8071a739aa75a3be5310f6334a3df1fc23e5c8d7413a7b1,207,10,132,1,13,16,3,50,328,0,1,1,5,1,2,1,33,3,1,2,1983,100,0,0,0,0,28,2015,1970,0,18792
beb4aaaa89e0a0ae014b68364994dca820fb5eeeb439f4e5,202,5,316,1,1,1,2,16,128,0,0,1,2,1,2,1,14,3,1,2,4764,50,0,0,0,0,1,2018,1970,0,1
8f19388cfd6e2b9c4b867f19bbd9800d7575b8c22e802bee,221,5,316,1,1,1,2,37,130,0,0,1,8,1,2,1,14,3,1,2,1983,10,0,0,0,0,1,2020,1970,0,18792
755db3b5c5f74eb4b54abebb16d7c4752cabf900b1771f63,223,5,316,1,1,1,3,34,369,0,1,1,6,1,2,1,14,3,1,2,3825,10,0,0,0,0,1,2018,1970,0,1
f000950527a6feb635af79918e98c498754a8c5338a9dc26,203,10,131,1,6,29,2,48,385,0,1,1,4,1,2,1,1,3,1,2,1983,100,0,0,0,0,49,2015,2045,30,18792
f000950527a6feb6f65568375cee58aba3764ddca7801c63,202,16,265,1,6,32,2,1,331,0,0,1,1,1,2,1,1,3,2,2,1983,2000,0,0,0,0,2,2019,2069,50,18792
f1c1045b13d1832903b1c480e3ba0b948ccd9555ea8e5f2d,225,5,329,1,1,1,2,11,139,0,1,1,2,1,2,1,14,3,1,2,1758,40,0,0,0,0,1,2018,1970,0,1
d8071a739aa75a3bd2dc1f4c56b88f4e34faf01d0a264bf3,207,16,265,1,6,29,2,50,261,0,0,1,3,1,2,1,1,3,1,2,1983,500,0,0,0,0,49,2020,1970,0,18792
516ab81418ed215dace28380721ef1c9650ce059e95862bc,225,16,235,1,6,29,2,3,214,0,0,1,20,1,2,1,1,3,1,2,1983,300,0,0,0,0,49,2019,1970,0,18792
f000950527a6feb6cc9ed72d6f9a5d80f6429ebfd376da8a,200,17,99,1,6,9,2,31,412,0,1,1,3,1,2,1,1,3,1,2,1983,3000,3000,0,0,0,14,2012,2042,30,18792
e9f7b28ec10e04709a754ecd60e97ba30840692444e338c4,221,13,36,1,6,32,2,44,28,0,0,1,2,1,2,1,1,3,27,2,1983,200,0,0,0,0,53,2018,2068,50,18792
4a8fc4f3fb4d8a0fe4e60d4750d358c372f183be68847cb3,203,5,319,1,1,1,2,57,162,0,1,1,4,1,2,1,14,3,1,2,1983,15,0,0,0,0,1,2017,1970,0,18792
59b38c56de383683b4ecd668db3247edbb7b5cb96432740b,202,17,99,0,13,11,2,43,104,0,1,1,2,1,2,1,1,3,12,2,1983,10,0,0,0,0,23,2016,2021,5,18792
ed38190adf12fceb504aee50b4c5b770607ec94da09afc1b,202,5,316,1,1,1,2,26,92,0,1,1,5,1,2,1,14,3,1,2,2911,20,0,0,0,0,1,2014,1970,0,1
9c7fa510616a6830dd355593dd7205b0c976218895ae4828,222,5,18,1,1,1,2,51,111,0,0,1,5,1,2,1,14,3,1,2,5340,20,0,0,0,0,1,2019,1970,0,1
f000950527a6feb6cad5df281d4b71a354e0fa11bfd65b9e,202,10,144,1,6,29,3,43,331,0,0,1,4,1,2,1,1,3,1,2,1983,20,0,0,0,0,49,2018,1970,0,18792
f1c1045b13d18329066aaaffc864bc0d60585336d7b1b88b,225,5,314,1,1,1,2,8,120,0,1,1,3,1,2,1,14,3,1,2,2549,40,0,0,0,0,1,2019,1970,0,2
f000950527a6feb69bf199d7b3eb3d8a994a35fa0d6c3806,207,16,257,1,6,32,2,48,261,0,0,3,4,1,2,1,1,3,27,2,1983,200,0,0,0,0,53,2015,2065,50,18792
f000950527a6feb61a089b0327d2879816e7ae5a9fc5459e,200,17,99,1,13,11,2,1,225,0,1,1,10,1,2,1,1,3,12,2,1983,10000,10000,0,0,0,23,2013,2018,5,18792
216bd2aaf4d079245b613ee285a73fc787b843ecd56007b0,203,13,32,1,6,29,2,48,302,0,0,1,2,1,2,1,1,3,1,2,1983,70,0,0,0,0,49,2020,1970,0,18792
da8691b210adb3f676624395e945a45da91785c79c4725d8,207,5,318,1,1,1,2,58,299,0,0,1,20,1,2,1,14,3,1,2,686,200,0,0,0,0,1,2019,1970,0,2
da8691b210adb3f6645fe120eb83501e80b9bbb3e1f710ed,207,5,18,1,1,1,2,4,307,0,1,1,1,1,2,1,14,3,1,2,571,40,0,0,0,0,1,2019,1970,0,2
f000950527a6feb62361a0cea00a9ec18a69d0b8fc1682de,202,16,265,1,6,29,2,43,331,0,0,1,3,1,2,1,1,3,1,2,1983,3000,0,0,0,0,49,2019,2069,50,18792
59b38c56de383683f29438a02abf32936cb5e3bacd6717b8,202,16,253,1,6,32,2,43,67,0,0,1,13,1,2,1,1,3,2,2,1983,3000,0,0,0,0,2,2019,2069,50,18792
8f19388cfd6e2b9c2a39593177b27266ad3f7aa7c5648685,221,10,118,1,1,1,2,37,262,0,1,1,5,1,2,1,14,3,1,2,1983,30,0,0,0,0,1,2017,1970,0,18792
216bd2aaf4d07924167c1821e0db9e98bb21178ee366d047,207,16,265,1,6,32,2,50,261,0,0,3,4,1,2,1,1,3,27,2,1983,500,0,0,0,0,53,2019,1970,0,18792
f1c1045b13d1832991d3b852e301ad4e88b2da36da8d117c,225,10,134,1,1,1,2,15,218,0,1,1,1,1,2,1,14,1,1,2,4280,10,0,0,0,0,1,2017,1970,0,1
59b38c56de3836838180a664f280219e3dc7e9b3ea15cf11,202,16,265,1,6,32,2,43,67,0,0,1,5,1,2,1,1,3,27,2,1983,200,0,0,0,0,53,2019,1970,0,18792
ed38190adf12fcebc53e7fcbfbde4a8c0bfb340f45e55210,200,5,317,1,1,1,2,9,349,0,1,1,4,1,2,1,14,3,1,2,1983,10,0,0,0,0,1,2017,1970,0,18792
f000950527a6feb61d29a4a89a5216c0dde3dd57a13da31e,200,16,257,1,6,32,2,31,415,0,1,1,4,1,2,1,1,3,27,2,1983,500,0,0,0,0,53,2017,2037,20,18792
d8071a739aa75a3be5b9cf059dbfe411b0c1decaced5abdf,207,16,257,1,6,29,2,50,64,0,0,1,2,1,2,1,1,3,1,2,1983,200,0,0,0,0,49,2020,2070,50,18792
f000950527a6feb613e46c498621b88852a1390ea035abf2,200,17,137,1,6,9,2,1,385,0,0,1,4,1,2,1,1,3,1,2,1983,64970,64970,0,0,0,14,2000,1970,0,18792
da8691b210adb3f68ad7642e1b1459a55c0619eb80482902,207,5,18,1,1,1,3,4,307,0,1,1,4,1,2,1,14,3,1,2,1657,10,0,0,0,0,1,2017,1970,0,1
8f19388cfd6e2b9ccb7225bf0bd92f80c0a1ce311f2b84f8,221,5,316,1,1,1,2,38,19,0,1,1,2,1,2,1,14,3,1,2,3009,10,0,0,0,0,1,2018,1970,0,1
d8071a739aa75a3ba877c7c2e71d9420bf2ffa4333fcb239,207,16,260,1,6,32,2,50,64,0,0,1,5,1,2,1,1,3,27,2,1983,50,0,0,0,0,53,2020,1970,0,18792
